codigo_ccif;nivel;ejemplo;tipo;frase_original;;;;;;
09.4.6.01.01;Producto;fondas;incluido;entradas a eventos por festividades, tales como fondas, ramadas, carnavales, vendimias, fiestas de Año Nuevo;;;;;;
09.4.6.01.01;Producto;ramadas;incluido;entradas a eventos por festividades, tales como fondas, ramadas, carnavales, vendimias, fiestas de Año Nuevo;;;;;;
09.4.6.01.01;Producto;carnavales;incluido;entradas a eventos por festividades, tales como fondas, ramadas, carnavales, vendimias, fiestas de Año Nuevo;;;;;;
09.4.6.01.01;Producto;vendimias;incluido;entradas a eventos por festividades, tales como fondas, ramadas, carnavales, vendimias, fiestas de Año Nuevo;;;;;;
09.4.6.01.01;Producto;fiestas de Año Nuevo;incluido;entradas a eventos por festividades, tales como fondas, ramadas, carnavales, vendimias, fiestas de Año Nuevo;;;;;;
09.4.6.01.01;Producto;entradas a eventos sociales;incluido;entradas a eventos sociales o fiestas de beneficencia, tales como bingos, kermeses, completadas, platos únicos, peñas, tallarinatas y similares;;;;;;
09.4.6.01.01;Producto;fiestas de beneficencia;incluido;entradas a eventos sociales o fiestas de beneficencia, tales como bingos, kermeses, completadas, platos únicos, peñas, tallarinatas y similares;;;;;;
09.4.6.01.01;Producto;bingos;incluido;entradas a eventos sociales o fiestas de beneficencia, tales como bingos, kermeses, completadas, platos únicos, peñas, tallarinatas y similares;;;;;;
09.4.6.01.01;Producto;kermeses;incluido;entradas a eventos sociales o fiestas de beneficencia, tales como bingos, kermeses, completadas, platos únicos, peñas, tallarinatas y similares;;;;;;
09.4.6.01.01;Producto;completadas;incluido;entradas a eventos sociales o fiestas de beneficencia, tales como bingos, kermeses, completadas, platos únicos, peñas, tallarinatas y similares;;;;;;
09.4.6.01.01;Producto;platos únicos;incluido;entradas a eventos sociales o fiestas de beneficencia, tales como bingos, kermeses, completadas, platos únicos, peñas, tallarinatas y similares;;;;;;
09.4.6.01.01;Producto;peñas;incluido;entradas a eventos sociales o fiestas de beneficencia, tales como bingos, kermeses, completadas, platos únicos, peñas, tallarinatas y similares;;;;;;
09.4.6.01.01;Producto;tallarinatas;incluido;entradas a eventos sociales o fiestas de beneficencia, tales como bingos, kermeses, completadas, platos únicos, peñas, tallarinatas y similares;;;;;;
09.4.6.01.01;Producto;entradas a fiestas ocasionales de barrio;incluido;entradas a fiestas ocasionales de barrio o colegio (con el objetivo de reunir fondos para alguna causa);;;;;;
09.4.6.01.01;Producto;colegio (con el objetivo de reunir fondos para alguna causa);incluido;entradas a fiestas ocasionales de barrio o colegio (con el objetivo de reunir fondos para alguna causa);;;;;;
09.4.6.01.01;Producto;entradas;incluido;entradas o pases diarios a piscinas termales;;;;;;
09.4.6.01.01;Producto;pases diarios a piscinas termales;incluido;entradas o pases diarios a piscinas termales;;;;;;
09.4.6.01.08;Producto;entradas a discotecas;excluido;entradas a discotecas, salsotecas, night clubs y similares (09.4.6.01.08);;;;;;
09.4.6.01.08;Producto;salsotecas;excluido;entradas a discotecas, salsotecas, night clubs y similares (09.4.6.01.08);;;;;;
09.4.6.01.08;Producto;night clubs;excluido;entradas a discotecas, salsotecas, night clubs y similares (09.4.6.01.08);;;;;;
09.4.6.02.99;Producto;inscripción para participar en competencias deportivas;excluido;inscripción para participar en competencias deportivas como maratones (09.4.6.02.99);;;;;;
09.4.6.02.99;Producto;maratones;excluido;inscripción para participar en competencias deportivas como maratones (09.4.6.02.99);;;;;;
09.4.6.03.01;Producto;entradas (tickets) para asistir a eventos deportivos en vivo;excluido;entradas (tickets) para asistir a eventos deportivos en vivo (09.4.6.03.01);;;;;;
09.6.2.01.02;Producto;entradas a parques de reservas nacionales;excluido;entradas a parques de reservas nacionales, parques zoológicos, jardines botánicos, acuarios (09.6.2.01.02);;;;;;
09.6.2.01.02;Producto;parques zoológicos;excluido;entradas a parques de reservas nacionales, parques zoológicos, jardines botánicos, acuarios (09.6.2.01.02);;;;;;
09.6.2.01.02;Producto;jardines botánicos;excluido;entradas a parques de reservas nacionales, parques zoológicos, jardines botánicos, acuarios (09.6.2.01.02);;;;;;
09.6.2.01.02;Producto;acuarios;excluido;entradas a parques de reservas nacionales, parques zoológicos, jardines botánicos, acuarios (09.6.2.01.02);;;;;;
11.2.1.00.00;Clase;servicio de establecimientos que incluyen el alojamiento;excluido;servicio de establecimientos que incluyen el alojamiento y el uso de termas (11.2.1.00.00);;;;;;
09.4.6.01.02;Producto;recargas de tarjetas;incluido;recargas de tarjetas o compra de fichas para taca-taca, videojuegos y máquinas de juegos (por ejemplo, arcade, pinball o flipper) en centros recreativos;;;;;;
09.4.6.01.02;Producto;compra de fichas para taca-taca;incluido;recargas de tarjetas o compra de fichas para taca-taca, videojuegos y máquinas de juegos (por ejemplo, arcade, pinball o flipper) en centros recreativos;;;;;;
09.4.6.01.02;Producto;videojuegos;incluido;recargas de tarjetas o compra de fichas para taca-taca, videojuegos y máquinas de juegos (por ejemplo, arcade, pinball o flipper) en centros recreativos;;;;;;
09.4.6.01.02;Producto;máquinas de juegos (por ejemplo, arcade, pinball o flipper) en centros recreativos;incluido;recargas de tarjetas o compra de fichas para taca-taca, videojuegos y máquinas de juegos (por ejemplo, arcade, pinball o flipper) en centros recreativos;;;;;;
09.4.6.01.02;Producto;pagos individuales por horas de;incluido;pagos individuales por horas de: camas elásticas, juegos inflables (castillos, toboganes, peloteros y similares) y carritos o autitos (eléctricos o mecánicos) en parques o plazas;;;;;;
09.4.6.01.02;Producto;camas elásticas;incluido;pagos individuales por horas de: camas elásticas, juegos inflables (castillos, toboganes, peloteros y similares) y carritos o autitos (eléctricos o mecánicos) en parques o plazas;;;;;;
09.4.6.01.02;Producto;juegos inflables (castillos, toboganes, peloteros y similares);incluido;pagos individuales por horas de: camas elásticas, juegos inflables (castillos, toboganes, peloteros y similares) y carritos o autitos (eléctricos o mecánicos) en parques o plazas;;;;;;
09.4.6.01.02;Producto;carritos;incluido;pagos individuales por horas de: camas elásticas, juegos inflables (castillos, toboganes, peloteros y similares) y carritos o autitos (eléctricos o mecánicos) en parques o plazas;;;;;;
09.4.6.01.02;Producto;autitos (eléctricos o mecánicos) en parques;incluido;pagos individuales por horas de: camas elásticas, juegos inflables (castillos, toboganes, peloteros y similares) y carritos o autitos (eléctricos o mecánicos) en parques o plazas;;;;;;
09.4.6.01.02;Producto;plazas;incluido;pagos individuales por horas de: camas elásticas, juegos inflables (castillos, toboganes, peloteros y similares) y carritos o autitos (eléctricos o mecánicos) en parques o plazas;;;;;;
09.4.6.01.02;Producto;pagos individuales para circuitos de entretención para niños;incluido;pagos individuales para circuitos de entretención para niños, carruseles, balancines y otras instalaciones recreativas para niños;;;;;;
09.4.6.01.02;Producto;carruseles;incluido;pagos individuales para circuitos de entretención para niños, carruseles, balancines y otras instalaciones recreativas para niños;;;;;;
09.4.6.01.02;Producto;balancines;incluido;pagos individuales para circuitos de entretención para niños, carruseles, balancines y otras instalaciones recreativas para niños;;;;;;
09.4.6.01.02;Producto;otras instalaciones recreativas para niños;incluido;pagos individuales para circuitos de entretención para niños, carruseles, balancines y otras instalaciones recreativas para niños;;;;;;
09.4.6.01.02;Producto;pagos individuales por juegos en ferias (folclóricas, fondas, ramadas, carnavales, vendimias y similares);incluido;pagos individuales por juegos en ferias (folclóricas, fondas, ramadas, carnavales, vendimias y similares);;;;;;
09.4.6.01.02;Producto;pagos individuales por hora de mesas de pool (billar) en centros recreativos;incluido;pagos individuales por hora de mesas de pool (billar) en centros recreativos;;;;;;
09.4.6.02.01;Producto;servicios de arriendo de pistas de bolos;excluido;servicios de arriendo de pistas de bolos o bowling (09.4.6.02.01);;;;;;
09.4.6.02.01;Producto;bowling;excluido;servicios de arriendo de pistas de bolos o bowling (09.4.6.02.01);;;;;;
09.4.6.01.03;Producto;actividades de cocina;incluido;clases y actividades de cocina, tales como clases de pastelería, coctelería, repostería y gastronomía en general;;;;;;
09.4.6.01.03;Producto;clases de pastelería;incluido;clases y actividades de cocina, tales como clases de pastelería, coctelería, repostería y gastronomía en general;;;;;;
09.4.6.01.03;Producto;coctelería;incluido;clases y actividades de cocina, tales como clases de pastelería, coctelería, repostería y gastronomía en general;;;;;;
09.4.6.01.03;Producto;repostería;incluido;clases y actividades de cocina, tales como clases de pastelería, coctelería, repostería y gastronomía en general;;;;;;
09.4.6.01.03;Producto;gastronomía en general;incluido;clases y actividades de cocina, tales como clases de pastelería, coctelería, repostería y gastronomía en general;;;;;;
09.4.6.01.04;Producto;actividades recreativas;incluido;actividades recreativas, incluidas las actividades extraprogramáticas individuales o grupales, fuera del horario de escuela, tales como ajedrez, costura, yoga, pilates o cualquier otro pasatiempo;;;;;;
09.4.6.01.04;Producto;grupales;incluido;actividades recreativas, incluidas las actividades extraprogramáticas individuales o grupales, fuera del horario de escuela, tales como ajedrez, costura, yoga, pilates o cualquier otro pasatiempo;;;;;;
09.4.6.01.04;Producto;fuera del horario de escuela;incluido;actividades recreativas, incluidas las actividades extraprogramáticas individuales o grupales, fuera del horario de escuela, tales como ajedrez, costura, yoga, pilates o cualquier otro pasatiempo;;;;;;
09.4.6.01.04;Producto;ajedrez;incluido;actividades recreativas, incluidas las actividades extraprogramáticas individuales o grupales, fuera del horario de escuela, tales como ajedrez, costura, yoga, pilates o cualquier otro pasatiempo;;;;;;
09.4.6.01.04;Producto;costura;incluido;actividades recreativas, incluidas las actividades extraprogramáticas individuales o grupales, fuera del horario de escuela, tales como ajedrez, costura, yoga, pilates o cualquier otro pasatiempo;;;;;;
09.4.6.01.04;Producto;yoga;incluido;actividades recreativas, incluidas las actividades extraprogramáticas individuales o grupales, fuera del horario de escuela, tales como ajedrez, costura, yoga, pilates o cualquier otro pasatiempo;;;;;;
09.4.6.01.04;Producto;pilates;incluido;actividades recreativas, incluidas las actividades extraprogramáticas individuales o grupales, fuera del horario de escuela, tales como ajedrez, costura, yoga, pilates o cualquier otro pasatiempo;;;;;;
09.4.6.01.04;Producto;cualquier otro pasatiempo;incluido;actividades recreativas, incluidas las actividades extraprogramáticas individuales o grupales, fuera del horario de escuela, tales como ajedrez, costura, yoga, pilates o cualquier otro pasatiempo;;;;;;
09.4.6.01.04;Producto;clases de terapia floral (flores de Bach);incluido;clases de terapia floral (flores de Bach), reiki, desarrollo personal, decoración, magia, malabarismo y similares;;;;;;
09.4.6.01.04;Producto;reiki;incluido;clases de terapia floral (flores de Bach), reiki, desarrollo personal, decoración, magia, malabarismo y similares;;;;;;
09.4.6.01.04;Producto;desarrollo personal;incluido;clases de terapia floral (flores de Bach), reiki, desarrollo personal, decoración, magia, malabarismo y similares;;;;;;
09.4.6.01.04;Producto;decoración;incluido;clases de terapia floral (flores de Bach), reiki, desarrollo personal, decoración, magia, malabarismo y similares;;;;;;
09.4.6.01.04;Producto;magia;incluido;clases de terapia floral (flores de Bach), reiki, desarrollo personal, decoración, magia, malabarismo y similares;;;;;;
09.4.6.01.04;Producto;malabarismo;incluido;clases de terapia floral (flores de Bach), reiki, desarrollo personal, decoración, magia, malabarismo y similares;;;;;;
06.2.3.01.03;Producto;atención de medicina complementaria;excluido;atención de medicina complementaria como reiki y terapias florales (06.2.3.01.03);;;;;;
06.2.3.01.03;Producto;reiki;excluido;atención de medicina complementaria como reiki y terapias florales (06.2.3.01.03);;;;;;
06.2.3.01.03;Producto;terapias florales;excluido;atención de medicina complementaria como reiki y terapias florales (06.2.3.01.03);;;;;;
09.4.6.01.05;Producto;pagos;incluido;pagos o cuotas por participación en asociaciones recreativas y voluntariados tales como Scouts y similares;;;;;;
09.4.6.01.05;Producto;cuotas por participación en asociaciones recreativas;incluido;pagos o cuotas por participación en asociaciones recreativas y voluntariados tales como Scouts y similares;;;;;;
